LoopIndex,MonitoringScheme,VectorLength,NumOfNodes,Epsilon,Bandwidth,NumberOfMessages,NumberOfChannels,NumberOfFullSyncs,LowerBound,FunctionValue,UpperBound,,Node 1,Node 2,Node 3,Node 4,Node 5
7673,Distance L2 Scheme,100,5,Multiplicative 0.15,3096,1096,430,2,393318922.4,481838658,532137365.6,,15861858,15941359,14390086,16025839,23787169
7674,Distance L2 Scheme,100,5,Multiplicative 0.15,3096,1096,430,2,393318922.4,481870453,532137365.6,,15859562,15940915,14382680,16030984,23787906
7675,Distance L2 Scheme,100,5,Multiplicative 0.15,3096,1096,430,2,393318922.4,481977685,532137365.6,,15862107,15942027,14416725,16028529,23744528
7676,Distance L2 Scheme,100,5,Multiplicative 0.15,3096,1096,430,2,393318922.4,481910426,532137365.6,,15858274,15932455,14390105,16022506,23728688
7677,Distance L2 Scheme,100,5,Multiplicative 0.15,3096,1096,430,2,393318922.4,481949866,532137365.6,,15877318,15951299,14415599,15995109,23704085
7678,Distance L2 Scheme,100,5,Multiplicative 0.15,3096,1096,430,2,393318922.4,482075495,532137365.6,,15889794,15938467,14448529,16022808,23711892
7679,Distance L2 Scheme,100,5,Multiplicative 0.15,3096,1096,430,2,393318922.4,481717910,532137365.6,,15881712,15925366,14455595,16038481,23649991
7680,Distance L2 Scheme,100,5,Multiplicative 0.15,3096,1096,430,2,393318922.4,481452324,532137365.6,,15871129,15903412,14410604,16047385,23665474
7681,Distance L2 Scheme,100,5,Multiplicative 0.15,3096,1096,430,2,393318922.4,481608437,532137365.6,,15851888,15897044,14424804,16056777,23645272
7682,Distance L2 Scheme,100,5,Multiplicative 0.15,3096,1096,430,2,393318922.4,481613109,532137365.6,,15857995,15905075,14425593,16062123,23598047
7683,Distance L2 Scheme,100,5,Multiplicative 0.15,3096,1096,430,2,393318922.4,481402731,532137365.6,,15868834,15889884,14402227,16081484,23593025
7684,Distance L2 Scheme,100,5,Multiplicative 0.15,3096,1096,430,2,393318922.4,481207498,532137365.6,,15839774,15884536,14408493,16063355,23565390
7685,Distance L2 Scheme,100,5,Multiplicative 0.15,3096,1096,430,2,393318922.4,481053687,532137365.6,,15842986,15883455,14392142,16045299,23561310
7686,Distance L2 Scheme,100,5,Multiplicative 0.15,3096,1096,430,2,393318922.4,480586804,532137365.6,,15851901,15880899,14373701,16014788,23505173
7687,Distance L2 Scheme,100,5,Multiplicative 0.15,3096,1096,430,2,393318922.4,480514683,532137365.6,,15887535,15855765,14361710,16008093,23492434
7688,Distance L2 Scheme,100,5,Multiplicative 0.15,3096,1096,430,2,393318922.4,480509098,532137365.6,,15870009,15868481,14375638,16004538,23429923
7689,Distance L2 Scheme,100,5,Multiplicative 0.15,3096,1096,430,2,393318922.4,480446380,532137365.6,,15865921,15870934,14386602,16004082,23351209
7690,Distance L2 Scheme,100,5,Multiplicative 0.15,3096,1096,430,2,393318922.4,480479512,532137365.6,,15841941,15863480,14391297,16004253,23319591
7691,Distance L2 Scheme,100,5,Multiplicative 0.15,3096,1096,430,2,393318922.4,480347671,532137365.6,,15830307,15851595,14397319,16003358,23324011
7692,Distance L2 Scheme,100,5,Multiplicative 0.15,3096,1096,430,2,393318922.4,480264216,532137365.6,,15799680,15856675,14404466,15998481,23320495
7693,Distance L2 Scheme,100,5,Multiplicative 0.15,3096,1096,430,2,393318922.4,480182220,532137365.6,,15802328,15832716,14421369,15985687,23308028
7694,Distance L2 Scheme,100,5,Multiplicative 0.15,3096,1096,430,2,393318922.4,480245265,532137365.6,,15795898,15822211,14405669,15993049,23329184
7695,Distance L2 Scheme,100,5,Multiplicative 0.15,3096,1096,430,2,393318922.4,480724861,532137365.6,,15795153,15827256,14470299,16049035,23305832
7696,Distance L2 Scheme,100,5,Multiplicative 0.15,3096,1096,430,2,393318922.4,481020852,532137365.6,,15828160,15822120,14486163,16071475,23288189
7697,Distance L2 Scheme,100,5,Multiplicative 0.15,3096,1096,430,2,393318922.4,480619930,532137365.6,,15806062,15809375,14472460,16036964,23306347
7698,Distance L2 Scheme,100,5,Multiplicative 0.15,3096,1096,430,2,393318922.4,480429989,532137365.6,,15779922,15817079,14456761,16025095,23292682
7699,Distance L2 Scheme,100,5,Multiplicative 0.15,3096,1096,430,2,393318922.4,480539029,532137365.6,,15767468,15790077,14489091,16035344,23273705
7700,Distance L2 Scheme,100,5,Multiplicative 0.15,3096,1096,430,2,393318922.4,479949277,532137365.6,,15769533,15765804,14481017,15987296,23274965
7701,Distance L2 Scheme,100,5,Multiplicative 0.15,3096,1096,430,2,393318922.4,479909213,532137365.6,,15749223,15766001,14484291,15988814,23301976
7702,Distance L2 Scheme,100,5,Multiplicative 0.15,3096,1096,430,2,393318922.4,480200971,532137365.6,,15748448,15748301,14530795,16007406,23294941
7703,Distance L2 Scheme,100,5,Multiplicative 0.15,3096,1096,430,2,393318922.4,480305418,532137365.6,,15751196,15754030,14516246,16022412,23333566
7704,Distance L2 Scheme,100,5,Multiplicative 0.15,3096,1096,430,2,393318922.4,480347849,532137365.6,,15746463,15727151,14536626,16024910,23359722
7705,Distance L2 Scheme,100,5,Multiplicative 0.15,3096,1096,430,2,393318922.4,480218736,532137365.6,,15730832,15734024,14539750,16024108,23346861
7706,Distance L2 Scheme,100,5,Multiplicative 0.15,3096,1096,430,2,393318922.4,480336179,532137365.6,,15741389,15752040,14551567,15960695,23377130
7707,Distance L2 Scheme,100,5,Multiplicative 0.15,3096,1096,430,2,393318922.4,480410990,532137365.6,,15739817,15754794,14547141,15971402,23384407
7708,Distance L2 Scheme,100,5,Multiplicative 0.15,3096,1096,430,2,393318922.4,480294829,532137365.6,,15705529,15750680,14541031,15989767,23382018
7709,Distance L2 Scheme,100,5,Multiplicative 0.15,3096,1096,430,2,393318922.4,480310695,532137365.6,,15665855,15740220,14577029,15986063,23413945
7710,Distance L2 Scheme,100,5,Multiplicative 0.15,3096,1096,430,2,393318922.4,480388097,532137365.6,,15658634,15718883,14580157,16017927,23451096
7711,Distance L2 Scheme,100,5,Multiplicative 0.15,3096,1096,430,2,393318922.4,480237106,532137365.6,,15636812,15723270,14554978,16016236,23448787
7712,Distance L2 Scheme,100,5,Multiplicative 0.15,3096,1096,430,2,393318922.4,480644938,532137365.6,,15673216,15733195,14540147,16034228,23466921
7713,Distance L2 Scheme,100,5,Multiplicative 0.15,3096,1096,430,2,393318922.4,480849329,532137365.6,,15650260,15690806,14561001,16055727,23474879
7714,Distance L2 Scheme,100,5,Multiplicative 0.15,3096,1096,430,2,393318922.4,480753383,532137365.6,,15612128,15703537,14558988,16072573,23486819
7715,Distance L2 Scheme,100,5,Multiplicative 0.15,3096,1096,430,2,393318922.4,480426723,532137365.6,,15592336,15689445,14571318,16070883,23463987
7716,Distance L2 Scheme,100,5,Multiplicative 0.15,3096,1096,430,2,393318922.4,480212243,532137365.6,,15612529,15658204,14562839,16067283,23461789
7717,Distance L2 Scheme,100,5,Multiplicative 0.15,3096,1096,430,2,393318922.4,480279336,532137365.6,,15582480,15641921,14559974,16051954,23516395
7718,Distance L2 Scheme,100,5,Multiplicative 0.15,3096,1096,430,2,393318922.4,480550007,532137365.6,,15577965,15628762,14579167,16039934,23572127
7719,Distance L2 Scheme,100,5,Multiplicative 0.15,3096,1096,430,2,393318922.4,480342087,532137365.6,,15555528,15607777,14593043,15999263,23612379
7720,Distance L2 Scheme,100,5,Multiplicative 0.15,3096,1096,430,2,393318922.4,480156891,532137365.6,,15548360,15615088,14575724,15961690,23628596
7721,Distance L2 Scheme,100,5,Multiplicative 0.15,3096,1096,430,2,393318922.4,479886272,532137365.6,,15576762,15612817,14565648,15954845,23618479
7722,Distance L2 Scheme,100,5,Multiplicative 0.15,3096,1096,430,2,393318922.4,479756300,532137365.6,,15541189,15612127,14521075,15934819,23638131
7723,Distance L2 Scheme,100,5,Multiplicative 0.15,3096,1096,430,2,393318922.4,479686886,532137365.6,,15503102,15602403,14528969,15959174,23607212
7724,Distance L2 Scheme,100,5,Multiplicative 0.15,3096,1096,430,2,393318922.4,479901372,532137365.6,,15530137,15577229,14539845,15972568,23611962
7725,Distance L2 Scheme,100,5,Multiplicative 0.15,3096,1096,430,2,393318922.4,480058324,532137365.6,,15523263,15580696,14528938,16001516,23629317
7726,Distance L2 Scheme,100,5,Multiplicative 0.15,3096,1096,430,2,393318922.4,480125983,532137365.6,,15538008,15562017,14548913,15976835,23634996
7727,Distance L2 Scheme,100,5,Multiplicative 0.15,3096,1096,430,2,393318922.4,480002041,532137365.6,,15549367,15554725,14536749,15979793,23619430
7728,Distance L2 Scheme,100,5,Multiplicative 0.15,3096,1096,430,2,393318922.4,479853294,532137365.6,,15537922,15544175,14545048,15946478,23643708
7729,Distance L2 Scheme,100,5,Multiplicative 0.15,3096,1096,430,2,393318922.4,479764461,532137365.6,,15553496,15540904,14570872,15891415,23664254
7730,Distance L2 Scheme,100,5,Multiplicative 0.15,3096,1096,430,2,393318922.4,479583953,532137365.6,,15578214,15545776,14550109,15872390,23669532
7731,Distance L2 Scheme,100,5,Multiplicative 0.15,3096,1096,430,2,393318922.4,479871349,532137365.6,,15591872,15555560,14584420,15856585,23701685
7732,Distance L2 Scheme,100,5,Multiplicative 0.15,3096,1096,430,2,393318922.4,480095200,532137365.6,,15615344,15541287,14562177,15869241,23732790
7733,Distance L2 Scheme,100,5,Multiplicative 0.15,3096,1096,430,2,393318922.4,480300696,532137365.6,,15628171,15537706,14570865,15867386,23734941
7734,Distance L2 Scheme,100,5,Multiplicative 0.15,3096,1096,430,2,393318922.4,480309269,532137365.6,,15620933,15537396,14576349,15848631,23731068
7735,Distance L2 Scheme,100,5,Multiplicative 0.15,3096,1096,430,2,393318922.4,480069988,532137365.6,,15622670,15507252,14594081,15822596,23737748
7736,Distance L2 Scheme,100,5,Multiplicative 0.15,3096,1096,430,2,393318922.4,480008112,532137365.6,,15632803,15497065,14603955,15818756,23744728
7737,Distance L2 Scheme,100,5,Multiplicative 0.15,3096,1096,430,2,393318922.4,480257671,532137365.6,,15637301,15492896,14572440,15845480,23770090
7738,Distance L2 Scheme,100,5,Multiplicative 0.15,3096,1096,430,2,393318922.4,480204353,532137365.6,,15646668,15472183,14556918,15857033,23740725
7739,Distance L2 Scheme,100,5,Multiplicative 0.15,3096,1096,430,2,393318922.4,480258708,532137365.6,,15675085,15453838,14536201,15843298,23726183
7740,Distance L2 Scheme,100,5,Multiplicative 0.15,3096,1096,430,2,393318922.4,480095326,532137365.6,,15687403,15438034,14536774,15841234,23692828
7741,Distance L2 Scheme,100,5,Multiplicative 0.15,3096,1096,430,2,393318922.4,480153015,532137365.6,,15710549,15430299,14538846,15867499,23661169
7742,Distance L2 Scheme,100,5,Multiplicative 0.15,3096,1096,430,2,393318922.4,479843589,532137365.6,,15701930,15417152,14515685,15878368,23647397
7743,Distance L2 Scheme,100,5,Multiplicative 0.15,3096,1096,430,2,393318922.4,479555827,532137365.6,,15713571,15412495,14531606,15823273,23610104
7744,Distance L2 Scheme,100,5,Multiplicative 0.15,3096,1096,430,2,393318922.4,479309647,532137365.6,,15692949,15402926,14543735,15829036,23567625
7745,Distance L2 Scheme,100,5,Multiplicative 0.15,3096,1096,430,2,393318922.4,479424072,532137365.6,,15691167,15406441,14539243,15840424,23590957
7746,Distance L2 Scheme,100,5,Multiplicative 0.15,3096,1096,430,2,393318922.4,479734235,532137365.6,,15717522,15397197,14567738,15860661,23579584
7747,Distance L2 Scheme,100,5,Multiplicative 0.15,3096,1096,430,2,393318922.4,479585933,532137365.6,,15717491,15378062,14572519,15881578,23587592
7748,Distance L2 Scheme,100,5,Multiplicative 0.15,3096,1096,430,2,393318922.4,479352525,532137365.6,,15713033,15391491,14568679,15885373,23588938
7749,Distance L2 Scheme,100,5,Multiplicative 0.15,3096,1096,430,2,393318922.4,479578766,532137365.6,,15718468,15393754,14567897,15890860,23608069
7750,Distance L2 Scheme,100,5,Multiplicative 0.15,3096,1096,430,2,393318922.4,479663707,532137365.6,,15716873,15395480,14587469,15871821,23621701
7751,Distance L2 Scheme,100,5,Multiplicative 0.15,3096,1096,430,2,393318922.4,479583129,532137365.6,,15722874,15391818,14586349,15894778,23573787
7752,Distance L2 Scheme,100,5,Multiplicative 0.15,3096,1096,430,2,393318922.4,479362754,532137365.6,,15718889,15387279,14556960,15910601,23507929
7753,Distance L2 Scheme,100,5,Multiplicative 0.15,3096,1096,430,2,393318922.4,479521889,532137365.6,,15711825,15400572,14589826,15912323,23472206
7754,Distance L2 Scheme,100,5,Multiplicative 0.15,3096,1096,430,2,393318922.4,479233151,532137365.6,,15716679,15424882,14577566,15911428,23325115
7755,Distance L2 Scheme,100,5,Multiplicative 0.15,3096,1096,430,2,393318922.4,479428546,532137365.6,,15744538,15406818,14590323,15916778,23335412
7756,Distance L2 Scheme,100,5,Multiplicative 0.15,3096,1096,430,2,393318922.4,479711003,532137365.6,,15763722,15416224,14614071,15925099,23368307
7757,Distance L2 Scheme,100,5,Multiplicative 0.15,3096,1096,430,2,393318922.4,479785967,532137365.6,,15780443,15425418,14616660,15918944,23351021
7758,Distance L2 Scheme,100,5,Multiplicative 0.15,3096,1096,430,2,393318922.4,480226763,532137365.6,,15786183,15444832,14627847,15954524,23367513
7759,Distance L2 Scheme,100,5,Multiplicative 0.15,3096,1096,430,2,393318922.4,480638930,532137365.6,,15783904,15442155,14617396,15956833,23437775
7760,Distance L2 Scheme,100,5,Multiplicative 0.15,3096,1096,430,2,393318922.4,480952616,532137365.6,,15783598,15428994,14644530,15965982,23514460
7761,Distance L2 Scheme,100,5,Multiplicative 0.15,3096,1096,430,2,393318922.4,481508136,532137365.6,,15770257,15450307,14652788,15964244,23584812
7762,Distance L2 Scheme,100,5,Multiplicative 0.15,3096,1096,430,2,393318922.4,481243544,532137365.6,,15740264,15453139,14648351,15951193,23566381
7763,Distance L2 Scheme,100,5,Multiplicative 0.15,3096,1096,430,2,393318922.4,481879747,532137365.6,,15748721,15458274,14694681,15960665,23629525
7764,Distance L2 Scheme,100,5,Multiplicative 0.15,3101,1101,432,2,393318922.4,482038394,532137365.6,,15745041,15431507,14717350,15950269,23639122
7765,Distance L2 Scheme,100,5,Multiplicative 0.15,3101,1101,432,2,393318922.4,482337619,532137365.6,,15724229,15425479,14769065,15994273,23651829
7766,Distance L2 Scheme,100,5,Multiplicative 0.15,3101,1101,432,2,393318922.4,482055593,532137365.6,,15724026,15396159,14737117,15992432,23691058
7767,Distance L2 Scheme,100,5,Multiplicative 0.15,3101,1101,432,2,393318922.4,481880398,532137365.6,,15711768,15395541,14741681,16010840,23685104
7768,Distance L2 Scheme,100,5,Multiplicative 0.15,3101,1101,432,2,393318922.4,481945839,532137365.6,,15744407,15393819,14742160,15992690,23711060
7769,Distance L2 Scheme,100,5,Multiplicative 0.15,3101,1101,432,2,393318922.4,482210923,532137365.6,,15733962,15362298,14764375,16048157,23716006
7770,Distance L2 Scheme,100,5,Multiplicative 0.15,3101,1101,432,2,393318922.4,481982820,532137365.6,,15730516,15359622,14767703,16025838,23687137
7771,Distance L2 Scheme,100,5,Multiplicative 0.15,3101,1101,432,2,393318922.4,481970249,532137365.6,,15735136,15363375,14773464,16032862,23661226
7772,Distance L2 Scheme,100,5,Multiplicative 0.15,3101,1101,432,2,393318922.4,482022704,532137365.6,,15761621,15358235,14751255,16006812,23677653
7773,Distance L2 Scheme,100,5,Multiplicative 0.15,3101,1101,432,2,393318922.4,481808832,532137365.6,,15752459,15359399,14749593,16006985,23646309
7774,Distance L2 Scheme,100,5,Multiplicative 0.15,3101,1101,432,2,393318922.4,481897723,532137365.6,,15768714,15379126,14775072,15963810,23655227
7775,Distance L2 Scheme,100,5,Multiplicative 0.15,3101,1101,432,2,393318922.4,482369958,532137365.6,,15778756,15388190,14800210,15974099,23653861
7776,Distance L2 Scheme,100,5,Multiplicative 0.15,3101,1101,432,2,393318922.4,482619137,532137365.6,,15780371,15423220,14821886,15972922,23656586
7777,Distance L2 Scheme,100,5,Multiplicative 0.15,3101,1101,432,2,393318922.4,482180824,532137365.6,,15761069,15421341,14806431,15956184,23625660
7778,Distance L2 Scheme,100,5,Multiplicative 0.15,3101,1101,432,2,393318922.4,482620628,532137365.6,,15754797,15430872,14839609,15971476,23654195
7779,Distance L2 Scheme,100,5,Multiplicative 0.15,3101,1101,432,2,393318922.4,482931294,532137365.6,,15761827,15439450,14837918,15961494,23725787
7780,Distance L2 Scheme,100,5,Multiplicative 0.15,3101,1101,432,2,393318922.4,482834117,532137365.6,,15753556,15483347,14853135,15958306,23710739
7781,Distance L2 Scheme,100,5,Multiplicative 0.15,3101,1101,432,2,393318922.4,483067607,532137365.6,,15726875,15500733,14861888,15976568,23707422
7782,Distance L2 Scheme,100,5,Multiplicative 0.15,3101,1101,432,2,393318922.4,482718754,532137365.6,,15708974,15487785,14869066,15941643,23728488
7783,Distance L2 Scheme,100,5,Multiplicative 0.15,3101,1101,432,2,393318922.4,483237176,532137365.6,,15723559,15496756,14892732,15954385,23740511
7784,Distance L2 Scheme,100,5,Multiplicative 0.15,3101,1101,432,2,393318922.4,483209191,532137365.6,,15734300,15488696,14885604,15946423,23746631
7785,Distance L2 Scheme,100,5,Multiplicative 0.15,3101,1101,432,2,393318922.4,483524006,532137365.6,,15735883,15499248,14917413,15951787,23764585
7786,Distance L2 Scheme,100,5,Multiplicative 0.15,3101,1101,432,2,393318922.4,483479583,532137365.6,,15704587,15506498,14939896,15945858,23774892
7787,Distance L2 Scheme,100,5,Multiplicative 0.15,3101,1101,432,2,393318922.4,483527263,532137365.6,,15718474,15494521,14960495,15947411,23754083
7788,Distance L2 Scheme,100,5,Multiplicative 0.15,3101,1101,432,2,393318922.4,483432133,532137365.6,,15733999,15462573,15005710,15957768,23744604
7789,Distance L2 Scheme,100,5,Multiplicative 0.15,3101,1101,432,2,393318922.4,483402128,532137365.6,,15706647,15450982,15016194,15979508,23741851
7790,Distance L2 Scheme,100,5,Multiplicative 0.15,3101,1101,432,2,393318922.4,483408690,532137365.6,,15698639,15437138,15018667,15957374,23751082
7791,Distance L2 Scheme,100,5,Multiplicative 0.15,3106,1106,434,2,393318922.4,483693547,532137365.6,,15719576,15406735,15024840,15992262,23742310
7792,Distance L2 Scheme,100,5,Multiplicative 0.15,3106,1106,434,2,393318922.4,483841872,532137365.6,,15732259,15413094,15020299,15978591,23745253
7793,Distance L2 Scheme,100,5,Multiplicative 0.15,3106,1106,434,2,393318922.4,483867704,532137365.6,,15748044,15418230,15036263,15969723,23762225
7794,Distance L2 Scheme,100,5,Multiplicative 0.15,3106,1106,434,2,393318922.4,483700172,532137365.6,,15742478,15432200,15006126,15963329,23731831
7795,Distance L2 Scheme,100,5,Multiplicative 0.15,3106,1106,434,2,393318922.4,483727386,532137365.6,,15766613,15442667,15019115,15943137,23646915
7796,Distance L2 Scheme,100,5,Multiplicative 0.15,3106,1106,434,2,393318922.4,483625377,532137365.6,,15775463,15448041,14994562,15924385,23607639
7797,Distance L2 Scheme,100,5,Multiplicative 0.15,3106,1106,434,2,393318922.4,483425879,532137365.6,,15783543,15423731,15005342,15912961,23608457
7798,Distance L2 Scheme,100,5,Multiplicative 0.15,3106,1106,434,2,393318922.4,483400670,532137365.6,,15794847,15419715,14996579,15912175,23580968
7799,Distance L2 Scheme,100,5,Multiplicative 0.15,3106,1106,434,2,393318922.4,483057903,532137365.6,,15800685,15413391,14958855,15914918,23564069
7800,Distance L2 Scheme,100,5,Multiplicative 0.15,3106,1106,434,2,393318922.4,483205416,532137365.6,,15820208,15418974,14921613,15875134,23585608
7801,Distance L2 Scheme,100,5,Multiplicative 0.15,3106,1106,434,2,393318922.4,483000135,532137365.6,,15783576,15400369,14965246,15851672,23582306
7802,Distance L2 Scheme,100,5,Multiplicative 0.15,3106,1106,434,2,393318922.4,482952344,532137365.6,,15822223,15363817,14950961,15835841,23578759
7803,Distance L2 Scheme,100,5,Multiplicative 0.15,3106,1106,434,2,393318922.4,483207809,532137365.6,,15831582,15362224,14970433,15824365,23580915
7804,Distance L2 Scheme,100,5,Multiplicative 0.15,3106,1106,434,2,393318922.4,483398213,532137365.6,,15859247,15376893,14961279,15853140,23589254
7805,Distance L2 Scheme,100,5,Multiplicative 0.15,3106,1106,434,2,393318922.4,483175806,532137365.6,,15857917,15350429,14988344,15843463,23547330
7806,Distance L2 Scheme,100,5,Multiplicative 0.15,3106,1106,434,2,393318922.4,483017299,532137365.6,,15840984,15332205,14994853,15810401,23552743
7807,Distance L2 Scheme,100,5,Multiplicative 0.15,3106,1106,434,2,393318922.4,483044386,532137365.6,,15840003,15315972,15035655,15834136,23505988
7808,Distance L2 Scheme,100,5,Multiplicative 0.15,3106,1106,434,2,393318922.4,483448453,532137365.6,,15837754,15332018,15074509,15866631,23485674
7809,Distance L2 Scheme,100,5,Multiplicative 0.15,3106,1106,434,2,393318922.4,483421959,532137365.6,,15867116,15348838,15075141,15851075,23467710
7810,Distance L2 Scheme,100,5,Multiplicative 0.15,3106,1106,434,2,393318922.4,483423166,532137365.6,,15838855,15313189,15097465,15883391,23478088
7811,Distance L2 Scheme,100,5,Multiplicative 0.15,3106,1106,434,2,393318922.4,483311401,532137365.6,,15835163,15302113,15054004,15897229,23494507
7812,Distance L2 Scheme,100,5,Multiplicative 0.15,3111,1111,436,2,393318922.4,483671965,532137365.6,,15841887,15314028,15071525,15914861,23483348
7813,Distance L2 Scheme,100,5,Multiplicative 0.15,3111,1111,436,2,393318922.4,483801135,532137365.6,,15857101,15320909,15074913,15921111,23485395
7814,Distance L2 Scheme,100,5,Multiplicative 0.15,3111,1111,436,2,393318922.4,483993085,532137365.6,,15852991,15345939,15064011,15892237,23521712
7815,Distance L2 Scheme,100,5,Multiplicative 0.15,3111,1111,436,2,393318922.4,483823423,532137365.6,,15846726,15344082,15072922,15906615,23490065
7816,Distance L2 Scheme,100,5,Multiplicative 0.15,3111,1111,436,2,393318922.4,484300302,532137365.6,,15859243,15352039,15049641,15920025,23563671
7817,Distance L2 Scheme,100,5,Multiplicative 0.15,3111,1111,436,2,393318922.4,484465806,532137365.6,,15863324,15344670,15049974,15899507,23581642
7818,Distance L2 Scheme,100,5,Multiplicative 0.15,3116,1116,438,2,393318922.4,484890672,532137365.6,,15851960,15346567,15041797,15925061,23614210
7819,Distance L2 Scheme,100,5,Multiplicative 0.15,3116,1116,438,2,393318922.4,484660879,532137365.6,,15848237,15313697,15056246,15929299,23611844
7820,Distance L2 Scheme,100,5,Multiplicative 0.15,3116,1116,438,2,393318922.4,484340631,532137365.6,,15823520,15283322,15100042,15902471,23640744
7821,Distance L2 Scheme,100,5,Multiplicative 0.15,3116,1116,438,2,393318922.4,484053915,532137365.6,,15840800,15260955,15085876,15919502,23629995
7822,Distance L2 Scheme,100,5,Multiplicative 0.15,3116,1116,438,2,393318922.4,484548356,532137365.6,,15822561,15249870,15093555,15908659,23722634
7823,Distance L2 Scheme,100,5,Multiplicative 0.15,3121,1121,440,2,393318922.4,484534711,532137365.6,,15844128,15236190,15077806,15892038,23759548
7824,Distance L2 Scheme,100,5,Multiplicative 0.15,3121,1121,440,2,393318922.4,484850543,532137365.6,,15856014,15220968,15106301,15868814,23825497
7825,Distance L2 Scheme,100,5,Multiplicative 0.15,3121,1121,440,2,393318922.4,484984180,532137365.6,,15896253,15235393,15119089,15886150,23858002
7826,Distance L2 Scheme,100,5,Multiplicative 0.15,3121,1121,440,2,393318922.4,484845941,532137365.6,,15875057,15235444,15079736,15872470,23909710
7827,Distance L2 Scheme,100,5,Multiplicative 0.15,3121,1121,440,2,393318922.4,485247172,532137365.6,,15898018,15239976,15089500,15889980,23927089
7828,Distance L2 Scheme,100,5,Multiplicative 0.15,3121,1121,440,2,393318922.4,485441119,532137365.6,,15885060,15241281,15106943,15882891,23966557
7829,Distance L2 Scheme,100,5,Multiplicative 0.15,3121,1121,440,2,393318922.4,485229089,532137365.6,,15834899,15248976,15094418,15863430,23969017
7830,Distance L2 Scheme,100,5,Multiplicative 0.15,3121,1121,440,2,393318922.4,485263432,532137365.6,,15866339,15267462,15070948,15856779,23970326
7831,Distance L2 Scheme,100,5,Multiplicative 0.15,3121,1121,440,2,393318922.4,485388071,532137365.6,,15873450,15271269,15065881,15833693,23999695
7832,Distance L2 Scheme,100,5,Multiplicative 0.15,3121,1121,440,2,393318922.4,485182000,532137365.6,,15860746,15273197,15040315,15824024,23978664
7833,Distance L2 Scheme,100,5,Multiplicative 0.15,3121,1121,440,2,393318922.4,485201785,532137365.6,,15894405,15287031,15043267,15840379,23918967
7834,Distance L2 Scheme,100,5,Multiplicative 0.15,3121,1121,440,2,393318922.4,484454668,532137365.6,,15872026,15258506,15018025,15822592,23856393
7835,Distance L2 Scheme,100,5,Multiplicative 0.15,3121,1121,440,2,393318922.4,484150322,532137365.6,,15795075,15244022,14993190,15816064,23861230
7836,Distance L2 Scheme,100,5,Multiplicative 0.15,3121,1121,440,2,393318922.4,484338168,532137365.6,,15797947,15238956,15013887,15789222,23850470
7837,Distance L2 Scheme,100,5,Multiplicative 0.15,3121,1121,440,2,393318922.4,484399452,532137365.6,,15802872,15209889,15058948,15790282,23831143
7838,Distance L2 Scheme,100,5,Multiplicative 0.15,3121,1121,440,2,393318922.4,484256368,532137365.6,,15780163,15228157,15042910,15787155,23841706
7839,Distance L2 Scheme,100,5,Multiplicative 0.15,3121,1121,440,2,393318922.4,484291880,532137365.6,,15810211,15220683,15053602,15771051,23865863
7840,Distance L2 Scheme,100,5,Multiplicative 0.15,3121,1121,440,2,393318922.4,484068707,532137365.6,,15780509,15182470,15054345,15809406,23868513
7841,Distance L2 Scheme,100,5,Multiplicative 0.15,3121,1121,440,2,393318922.4,484024616,532137365.6,,15776567,15165478,15101725,15802849,23850045
7842,Distance L2 Scheme,100,5,Multiplicative 0.15,3121,1121,440,2,393318922.4,483901731,532137365.6,,15789934,15147857,15122544,15795702,23831977
7843,Distance L2 Scheme,100,5,Multiplicative 0.15,3121,1121,440,2,393318922.4,484546726,532137365.6,,15804650,15128386,15154965,15798625,23881551
7844,Distance L2 Scheme,100,5,Multiplicative 0.15,3121,1121,440,2,393318922.4,484526690,532137365.6,,15819918,15108079,15174238,15833893,23898262
7845,Distance L2 Scheme,100,5,Multiplicative 0.15,3121,1121,440,2,393318922.4,484470348,532137365.6,,15849462,15097565,15147347,15851134,23871683
7846,Distance L2 Scheme,100,5,Multiplicative 0.15,3121,1121,440,2,393318922.4,484033885,532137365.6,,15829788,15080108,15141902,15805277,23854766
7847,Distance L2 Scheme,100,5,Multiplicative 0.15,3121,1121,440,2,393318922.4,483762123,532137365.6,,15827722,15040396,15140481,15792080,23847074
7848,Distance L2 Scheme,100,5,Multiplicative 0.15,3121,1121,440,2,393318922.4,483953007,532137365.6,,15822542,15027610,15145125,15808781,23883083
7849,Distance L2 Scheme,100,5,Multiplicative 0.15,3121,1121,440,2,393318922.4,484464856,532137365.6,,15838921,15012824,15146504,15833575,23982044
7850,Distance L2 Scheme,100,5,Multiplicative 0.15,3121,1121,440,2,393318922.4,484374967,532137365.6,,15821159,14980711,15142888,15843695,24000008
7851,Distance L2 Scheme,100,5,Multiplicative 0.15,3121,1121,440,2,393318922.4,484684238,532137365.6,,15821199,14979168,15127217,15856556,24047517
7852,Distance L2 Scheme,100,5,Multiplicative 0.15,3126,1126,442,2,393318922.4,484767778,532137365.6,,15847917,14967344,15105994,15862049,24070995
7853,Distance L2 Scheme,100,5,Multiplicative 0.15,3126,1126,442,2,393318922.4,484431819,532137365.6,,15856465,14944539,15093462,15852295,24019290
7854,Distance L2 Scheme,100,5,Multiplicative 0.15,3126,1126,442,2,393318922.4,484227721,532137365.6,,15849179,14930750,15095314,15831514,24006670
