LoopIndex,Monitoring Scheme,Vector Length,# Nodes,Approximation,Bandwidth,# Messages,# Full Syncs,Lower-Bound,Function's Value,Upper-Bound,,Server 1,Server 2,Server 3,Server 4,Server 5,Server 6,Server 7,Server 8,Server 9,Server 10,Server 11,Server 12,Server 13,Server 14,Server 15,Server 16,Server 17,Server 18,Server 19,Server 20,Server 21,Server 22,Server 23,Server 24,Server 25,Server 26,Server 27,Server 28,Server 29,Server 30,Server 31,Server 32,Server 33,Server 34,Server 35,Server 36,Server 37,Server 38,Server 39,Server 40,Server 41,Server 42,Server 43,Server 44,Server 45,Server 46,Server 47,Server 48,Server 49,Server 50,Server 51,Server 52,Server 53,Server 54,Server 55,Server 56,Server 57,Server 58,Server 59,Server 60,Server 61,Server 62,Server 63,Server 64
3,Oracle Vector,80802,64,Lower0.5Upper2,1131228,17,0,36807376.5,52845854,147229506,,0,0,0,0,0,0,0,0,0,0,0,67,0,0,0,0,0,0,0,0,12,1,0,0,0,0,3,7046,12261327,8853325,613,0,0,0,0,234,11424,789063,7701,34,0,0,0,6,188,23648,2,0,0,0,10904,587,0,0,0,0,0,0,0,0,1,0,0,0
3,Oracle,80802,64,Lower0.5Upper2,0,0,0,36807376.5,52845854,147229506,,0,0,0,0,0,0,0,0,0,0,0,67,0,0,0,0,0,0,0,0,12,1,0,0,0,0,3,7046,12261327,8853325,613,0,0,0,0,234,11424,789063,7701,34,0,0,0,6,188,23648,2,0,0,0,10904,587,0,0,0,0,0,0,0,0,1,0,0,0
3,Naive,80802,64,Lower0.5Upper2,15513984,192,3,26422927,52845854,105691708,,0,0,0,0,0,0,0,0,0,0,0,67,0,0,0,0,0,0,0,0,12,1,0,0,0,0,3,7046,12261327,8853325,613,0,0,0,0,234,11424,789063,7701,34,0,0,0,6,188,23648,2,0,0,0,10904,587,0,0,0,0,0,0,0,0,1,0,0,0
3,Dist L2,80802,64,Lower0.5Upper2,176,247,0,36807376.5,52845854,147229506,,0,0,0,0,0,0,0,0,0,0,0,67,0,0,0,0,0,0,0,0,12,1,0,0,0,0,3,7046,12261327,8853325,613,0,0,0,0,234,11424,789063,7701,34,0,0,0,6,188,23648,2,0,0,0,10904,587,0,0,0,0,0,0,0,0,1,0,0,0
4,Value,80802,64,Lower0.5Upper2,458,657,0,36807376.5,47628232,147229506,,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,7,1,0,0,0,0,2,4867,10917702,8151960,558,0,0,0,0,154,8350,705170,5960,23,0,0,0,5,127,23542,1,0,0,0,10882,590,0,0,0,0,0,0,0,0,1,0,0,0
4,FGM,80802,64,Lower0.5Upper2,1018,1018,0,36807376.5,47628232,147229506,,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,7,1,0,0,0,0,2,4867,10917702,8151960,558,0,0,0,0,154,8350,705170,5960,23,0,0,0,5,127,23542,1,0,0,0,10882,590,0,0,0,0,0,0,0,0,1,0,0,0
4,Vector,80802,64,Lower0.5Upper2,17938044,302,0,36807376.5,47628232,147229506,,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,7,1,0,0,0,0,2,4867,10917702,8151960,558,0,0,0,0,154,8350,705170,5960,23,0,0,0,5,127,23542,1,0,0,0,10882,590,0,0,0,0,0,0,0,0,1,0,0,0
4,Oracle Vector,80802,64,Lower0.5Upper2,1777644,26,0,36807376.5,47628232,147229506,,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,7,1,0,0,0,0,2,4867,10917702,8151960,558,0,0,0,0,154,8350,705170,5960,23,0,0,0,5,127,23542,1,0,0,0,10882,590,0,0,0,0,0,0,0,0,1,0,0,0
4,Oracle,80802,64,Lower0.5Upper2,0,0,0,36807376.5,47628232,147229506,,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,7,1,0,0,0,0,2,4867,10917702,8151960,558,0,0,0,0,154,8350,705170,5960,23,0,0,0,5,127,23542,1,0,0,0,10882,590,0,0,0,0,0,0,0,0,1,0,0,0
4,Naive,80802,64,Lower0.5Upper2,20685312,256,4,23814116,47628232,95256464,,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,7,1,0,0,0,0,2,4867,10917702,8151960,558,0,0,0,0,154,8350,705170,5960,23,0,0,0,5,127,23542,1,0,0,0,10882,590,0,0,0,0,0,0,0,0,1,0,0,0
